term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
alot,0.0002828239099983531,7.101014539623181e-05,1.3820006634165547,0.0,0.9674004643915882
caught,0.0014712004053060194,0.00036962773647510587,1.381337364685504,0.0,0.9669361552798528
commission,0.002082970810329551,0.0005236010618402755,1.3808202229076276,0.0,0.9665741560353392
spanish,0.00030700027080281966,7.724010496824059e-05,1.3799288442023763,0.0,0.9659501909416633
beast,0.00036434449890712574,9.181587186749666e-05,1.3783138521155032,0.0,0.9648196964808522
autistic,0.00032687651922374666,8.304673400378526e-05,1.3701780746903407,0.0,0.9591246522832384
adventure,0.001041268481162976,0.0002649129985873781,1.3687931960297925,0.0,0.9581552372208547
swim,0.00022229950843781054,5.691722309962372e-05,1.3624263166098454,0.0,0.9536984216268917
robot,0.0006279657290547995,0.00016083754847667824,1.362090290996849,0.0,0.9534632036977942
stuff like,0.0006141484593012337,0.0001574562049572585,1.3610888612081273,0.0,0.952762202845689
plot,0.0011043028129490541,0.00028356542614764777,1.359526337616943,0.0,0.95166843633186
gi,0.0003211601683457707,8.261815698478189e-05,1.3577095918926914,0.0,0.9503967143248839
stands,0.0002549987683898344,6.563166924027311e-05,1.357199241541526,0.0,0.9500394690790681
goblin,0.0003589888593852116,9.244228246351087e-05,1.3567060760597192,0.0,0.9496942532418033
ass,0.006257000646087961,0.001614521144416295,1.3546624866159465,0.0,0.9482637406311625
high school,0.0010828338173845503,0.00027952292597384755,1.3542522090906823,0.0,0.9479765463634776
magazine,0.0004126156516955531,0.00010673274463171853,1.3521878434140222,0.0,0.9465314903898154
read,0.008763346672162858,0.002283747186687867,1.3447602429876326,0.0,0.9413321700913427
mystery,0.0007223576810447651,0.0001885058393940742,1.3433910426523208,0.0,0.9403737298566245
chan,0.00027233813094013195,7.120470875191511e-05,1.3414844351106878,0.0,0.9390391045774814
entirety,0.0002796234800402594,7.319912328480997e-05,1.340259531663886,0.0,0.93818167216472
queer,0.0009155838531768672,0.00023968213381415777,1.340248041634618,0.0,0.9381736291442326
monkey,0.00040379860939225766,0.00010607590834217741,1.336760612738394,0.0,0.9357324289168757
netflix,0.0012974080368419593,0.0003408967292895555,1.336543934309854,0.0,0.9355807540168977
pinned,0.0004662023710742513,0.00012281971907200794,1.3339016312620737,0.0,0.9337311418834515
ep,0.0007822595562254523,0.00020608757402590136,1.333885046326654,0.0,0.9337195324286578
creators,0.0005465900306849566,0.0001440019088279823,1.3338719678309308,0.0,0.9337103774816514
daylight,0.00024758979760823157,6.523025115867538e-05,1.3338488695331379,0.0,0.9336942086731964
meme,0.0015744656630069774,0.0004159539046758045,1.3310966071629757,0.0,0.931767625014083
food,0.005134845446014049,0.0013580044585163721,1.3300333783375353,0.0,0.9310233648362747
hope enjoy,0.00036744642323377426,9.748398566100633e-05,1.3268886523627792,0.0,0.9288220566539453
explore,0.0005139826371021577,0.00013637184253876877,1.326803655098956,0.0,0.928762558569269
dive,0.00038291464082783723,0.00010226478049119061,1.3202460407844554,0.0,0.9241722285491187
graphic,0.000596968932932144,0.00015987614184813495,1.317465213423676,0.0,0.9222256493965731
sketches,0.0004925057038681331,0.000132338545168396,1.3141421140214737,0.0,0.9198994798150315
blast,0.0003743992974524888,0.00010061968407514766,1.313974236116592,0.0,0.9197819652816144
s2,0.0003965921466234429,0.00010661651122142133,1.3136693390965388,0.0,0.9195685373675772
monsters,0.0003695131171278188,9.949548447994563e-05,1.3120732439599612,0.0,0.9184512707719727
post,0.013478013849178698,0.0036360509114826806,1.3101615557050736,0.0,0.9171130889935515
cafe,0.0003867493900027306,0.00010466189205068105,1.3070411364714465,0.0,0.9149287955300125
sobre,0.00021629172770528798,5.8615362618243985e-05,1.3056300210411476,0.0,0.9139410147288032
fi,0.0010826869919435772,0.0002942345840206139,1.3028235842682496,0.0,0.9119765089877747
makeup,0.0004250360480736427,0.00011552711300339377,1.3026681069693635,0.0,0.9118676748785544
bg3,0.00032369736176518407,8.802618355010556e-05,1.3021738729939576,0.0,0.9115217110957703
pastel,0.0003598318974242398,9.786965246001015e-05,1.3019997105413748,0.0,0.9113997973789623
promo,0.0005640252166439265,0.00015344481464058584,1.301757497812712,0.0,0.9112302484688983
sport,0.0005806555134640224,0.000158199351361915,1.3003012458724823,0.0,0.9102108721107376
phase,0.0003775994845100911,0.00010307316384751904,1.2983942990601767,0.0,0.9088760093421236
animals,0.0008995007132023484,0.00024561065126449725,1.2980919866288214,0.0,0.9086643906401749
someday,0.00037663096636940353,0.00010319432288961125,1.29465129468819,0.0,0.906255906281733
luxury,0.0002475977767480717,6.798370919333638e-05,1.292536388714999,0.0,0.9047754721004992
attached,0.0002702574171251073,7.433404403093204e-05,1.2908048826032719,0.0,0.9035634178222902
ateez,0.0002658748148515058,7.336647800132251e-05,1.287557461922702,0.0,0.9012902233458913
lock,0.0008977738395200494,0.00024899757991318544,1.28247472007914,0.0,0.897732304055398
directed,0.0002807942070334992,7.806500224136503e-05,1.2800792751609642,0.0,0.8960554926126749
cast,0.0006502483395401092,0.0001812209382698197,1.2776370124303336,0.0,0.8943459087012334
action,0.0019992775314517856,0.0005577149008617884,1.2766931292654575,0.0,0.8936851904858202
xd,0.0012976213531868397,0.0003628981052798945,1.2741658474864306,0.0,0.8919160932405014
